username	date	retweets	favorites	text	geo	mentions	hashtags	tweetid	conversationid	replyto	permalink	imagelink
FENTYCHIM	2018-06-24 09:32	6	16	Dom Gia's Evil BTS Poll Part 2 Only the strong will survive. (Pick one or send me a meme expressing how you feel about this poll ) Which one Outsold?				1010878272022896640			https://twitter.com/FENTYCHIM/status/1010878272022896640	https://abs.twimg.com/emoji/v2/72x72/1f608.png
FENTYCHIM	2018-06-16 00:20	26	43	Dom Gia's Evil BTS Poll Only the strong will survive. (Pick one or send me a meme expressing how you feel about this poll ) Pick One				1007840283797549056			https://twitter.com/FENTYCHIM/status/1007840283797549056	https://abs.twimg.com/emoji/v2/72x72/1f608.png
imjosefdes	2018-06-08 10:06	0	0	It's coming ....The wars of the # future will be # meme wars. Only the strong posters will survive. # funny pic.twitter.com/BXXNRk9j0G			# future # meme # funny	1005088558204506112			https://twitter.com/imjosefdes/status/1005088558204506112	https://abs.twimg.com/emoji/v2/72x72/1f923.png
pathofrad	2018-03-21 17:33	0	8	going through my reaction images folder to clear out all the dead memes only the strong survive				976572501143707648			https://twitter.com/pathofrad/status/976572501143707648	
realblackconrad	2018-02-25 12:48	0	0	You don't need the weak. Only the strong can hope to survive your meme game				967818494799577089	967660559117246465	Superman1078	https://twitter.com/realblackconrad/status/967818494799577089	https://abs.twimg.com/emoji/v2/72x72/1f4aa.png
DameOfDamnation	2018-02-11 14:23	0	1	||Weak. Only the strong survive the struggle of making memes.				962769021165850624	962767682625032197	EldritchSystems SuitsAndMagic MoonsOfMunnopor	https://twitter.com/DameOfDamnation/status/962769021165850624	
Peace_On_Stix	2018-02-10 02:33	1	3	Only the strong will survive the intense KH meme rush of D23 2018.				962228062279516160			https://twitter.com/Peace_On_Stix/status/962228062279516160	
FireBlaze1901	2017-11-16 17:52	0	0	It takes time. Twitter is a land of bullshitting and memes and only the strong survive...... what the fuck did I just type?				931293969748774912	931293606618517504	JRMWork	https://twitter.com/FireBlaze1901/status/931293969748774912	https://abs.twimg.com/emoji/v2/72x72/1f602.png
IAmDionnaB	2017-11-11 16:57	0	0	Yep. You don't want none. Only the strong survive. # thisaintwhatyouwant # onlythestrongsurvive # meme pic.twitter.com/FCHb888k2I			# thisaintwhatyouwant # onlythestrongsurvive # meme	929468244595040256			https://twitter.com/IAmDionnaB/status/929468244595040256	https://pbs.twimg.com/media/DOYicD6X4AUG5Be.jpg
Shippygem	2017-05-18 11:35	0	1	oh no :( maybe he couldn't take the memes? Only the strong survive in the shitposting wasteland <3				865229342963576832	865225488846991360	ugobananas	https://twitter.com/Shippygem/status/865229342963576832	
zombinthedark	2017-02-22 04:29	0	0	En même temps, only the strong survive... La chance ! Profitez bien : une fois en forêt ce sera pas la même :D				834334170558107649	834177373461413888	MoiSarahJane	https://twitter.com/zombinthedark/status/834334170558107649	
DJAdrianoGoes	2017-02-21 14:52	0	0	Quem lembra ? Remix do Meme usando a base de "Billy Paul - Only the strong survive" Excelente ! http://fb.me/8LiSVsgqi				834128732285714432			https://twitter.com/DJAdrianoGoes/status/834128732285714432	
NaturalSelect_	2017-01-16 21:13	0	0	Only the strong and dank memes will survive.				821178649839890433			https://twitter.com/NaturalSelect_/status/821178649839890433	
KemTwelve	2017-01-12 07:04	20	51	Nintendo fans are readying their best memes and meme-making skills as we speak, only the strong will survive				819515338664488960			https://twitter.com/KemTwelve/status/819515338664488960	
sirtwitchyi	2016-08-21 18:39	0	2	. @ jonnysun only the strong memes survive to dankness		@ jonnysun		767491234432552962	767489113406726145	jonnysun	https://twitter.com/sirtwitchyi/status/767491234432552962	
46cm_	2016-04-04 19:39	1	4	me: "he cant handle the spicy memes" jack: "only the strong meems survive" me: "the survival of the memeiest" jack: "circle of meme"				717134441592840193			https://twitter.com/46cm_/status/717134441592840193	
cryptidking	2016-01-01 02:24	0	0	@ PhlippaPippa only the strong memes should survive		@ PhlippaPippa		682824793012359169	682803423167660032	PhlippaPippa	https://twitter.com/cryptidking/status/682824793012359169	
frenchcolts	2015-12-10 12:02	0	3	Only the strong will survive. Fais toujours de ton mieux même si personne ne regarde. # frenchteacherpic.twitter.com/u2CiNR9Qcr			# frenchteacherpic	674997699347787776			https://twitter.com/frenchcolts/status/674997699347787776	https://pbs.twimg.com/media/CV4S0u5VEAQOLQl.jpg
QuixoticGood	2015-11-29 14:33	0	0	@ aedaily "New Jersey: Where Only The Strong Survive" is an actual popular t-shirt meme here		@ aedaily		671049474089840640	671048316248006662	heyalexdaily	https://twitter.com/QuixoticGood/status/671049474089840640	
mr_lines	2015-05-03 20:38	0	0	...mouhahahaha...sacré Philippe...toi même tu sais, on est toujours là...Only the strong survive. http://fb.me/6B7tuDOJi				595024653665607681			https://twitter.com/mr_lines/status/595024653665607681	
